ID,Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Days_Since_Customer,Fam_Size,Num_Accepted
1384,Basic,17256.0,10,6,4,14,8,8,22,2,2,1,2,8,0,0,29,2913.775444892581,3,1
9967,Graduation,53034.0,30,160,15,196,15,11,50,8,6,1,7,8,0,0,47,3090.775444892581,3,0
6181,2n Cycle,52203.0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,71,3393.7754448925807,2,0
10507,2n Cycle,59601.0,14,691,7,69,0,7,23,4,2,2,7,8,0,0,44,3034.775444892581,2,1
2674,Master,75154.0,79,543,10,205,160,143,82,1,6,3,6,3,0,1,63,3506.7754448925807,2,0
2698,Graduation,47025.0,52,254,7,108,20,0,26,3,6,3,5,6,0,0,45,3048.775444892581,2,0
3231,Graduation,37971.0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,48,2911.775444892581,3,0
4096,Master,41335.0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,53,2880.775444892581,2,0
10476,Graduation,67267.0,0,134,11,59,15,2,30,1,3,2,5,2,0,0,63,2742.775444892581,3,0
5948,Graduation,57338.0,96,143,6,52,11,8,17,2,4,1,5,5,0,0,46,2756.775444892581,2,0
9140,2n Cycle,50523.0,89,51,4,24,4,7,1,2,2,0,4,6,0,0,61,2881.775444892581,4,0
10258,Master,35791.0,94,27,0,5,0,0,3,2,1,0,3,8,0,0,56,3084.775444892581,4,0
5675,PhD,50611.0,98,459,0,24,6,0,4,6,4,5,7,6,0,0,61,3505.7754448925807,2,1
4743,PhD,56242.0,72,689,8,167,11,8,88,5,8,4,11,6,0,0,52,3178.7754448925816,3,0
8805,Graduation,48904.0,1,283,10,38,0,13,27,4,7,2,4,8,0,0,61,3563.7754448925807,2,0
1542,Graduation,56243.0,26,347,0,35,4,3,7,6,4,2,8,5,0,0,46,2876.775444892581,4,0
6770,Graduation,21355.0,5,5,13,14,0,5,31,2,2,1,2,6,0,1,36,3008.775444892581,3,1
8773,Master,57420.0,22,280,0,18,0,0,24,3,5,1,6,7,0,0,50,3064.775444892581,3,1
10475,Master,52247.25135379061,39,187,5,65,26,20,14,2,4,2,6,5,0,0,51,3236.7754448925816,3,0
10420,Master,46390.0,56,95,14,64,2,9,38,1,4,2,3,7,0,0,66,2750.775444892581,2,0
7514,2n Cycle,54342.0,74,84,10,34,11,10,28,4,3,1,4,6,0,0,65,3174.7754448925816,4,0
2902,Graduation,52247.25135379061,87,19,4,12,2,2,6,1,1,0,3,5,0,0,63,3537.7754448925807,4,0
4345,2n Cycle,52247.25135379061,49,5,1,9,2,0,4,1,1,0,2,7,0,0,57,2540.775444892581,3,0
793,Graduation,20895.0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,48,3444.7754448925807,3,0
10909,Graduation,92344.0,9,992,24,694,51,19,119,0,5,10,5,1,0,0,73,2860.775444892581,2,2
3769,PhD,52247.25135379061,17,25,1,13,0,0,3,1,1,0,3,7,0,0,49,2841.775444892581,3,0
8702,2n Cycle,26907.0,10,9,1,7,0,3,2,2,1,0,3,7,0,0,45,3008.775444892581,4,0
4791,Graduation,44964.0,35,19,1,17,2,0,2,1,1,0,3,8,0,0,41,3255.7754448925816,4,0
2963,Graduation,75507.0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,42,2839.775444892581,2,0
8216,Master,53761.0,7,158,0,76,13,7,71,6,4,4,3,5,0,0,49,2926.775444892581,4,0
8140,Graduation,22682.0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,48,3171.7754448925816,3,0
10146,PhD,38887.0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,49,2841.775444892581,3,0
5289,2n Cycle,41658.0,30,8,4,12,15,4,29,2,1,1,2,4,0,0,46,3351.7754448925807,3,0
2587,PhD,29791.0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,49,2740.775444892581,3,0
4405,Master,63915.0,2,622,7,115,30,0,15,2,6,3,12,5,0,0,65,3029.775444892581,4,0
8663,Graduation,39996.0,85,11,0,3,0,0,1,1,1,0,2,6,0,0,47,2733.775444892581,3,0
2589,Graduation,26759.0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,49,2692.775444892581,2,0
3421,Master,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,53,3129.7754448925816,2,0
10490,PhD,51039.0,11,100,64,79,65,0,109,2,6,2,4,7,0,0,52,3320.7754448925816,4,0
4094,Graduation,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,60,3368.7754448925807,4,0
9958,Graduation,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,0,49,2787.775444892581,3,0
2534,Graduation,37716.0,4,97,1,41,6,2,41,2,4,1,3,7,0,0,68,2764.775444892581,3,0
4188,Graduation,36864.0,53,204,5,39,17,0,89,3,5,2,4,8,0,1,64,3380.7754448925807,2,0
6613,Master,44511.0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,51,3261.7754448925816,3,0
10827,PhD,36947.0,49,88,3,21,4,1,29,4,3,0,4,9,0,0,54,3416.7754448925807,4,0
5491,Master,47352.0,70,172,12,112,8,0,15,4,6,1,5,7,0,0,70,2932.775444892581,3,0
8402,Master,67087.0,40,329,35,222,130,35,43,2,7,5,8,4,0,0,68,2889.775444892581,3,0
8783,Graduation,57045.0,40,296,13,104,11,13,17,3,4,2,9,3,0,0,71,3384.7754448925807,3,0
10010,PhD,36957.0,43,100,2,16,2,1,31,4,3,2,2,9,0,1,68,3445.7754448925807,3,0
618,PhD,69389.0,17,422,7,238,69,46,15,1,7,2,12,4,0,0,44,3334.7754448925816,3,0
9121,Graduation,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,49,3100.775444892581,3,3
361,Master,43142.0,84,5,1,7,2,1,4,1,1,0,2,7,0,0,52,2826.775444892581,4,0
4310,Graduation,80589.0,25,507,93,520,242,40,26,1,5,10,5,1,0,1,77,2853.775444892581,2,1
2678,Graduation,34412.0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,31,3196.7754448925816,2,0
6376,Graduation,57537.0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,42,2961.775444892581,2,0
524,Basic,22634.0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,55,3224.7754448925816,2,0
10341,Graduation,51315.0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,73,2821.775444892581,2,0
5654,Graduation,36026.0,34,20,4,10,6,4,17,2,2,0,3,6,0,0,49,2800.775444892581,5,0
4098,Graduation,24639.0,3,20,3,16,0,4,1,3,2,0,4,6,0,0,48,2847.775444892581,4,0
5824,PhD,34578.0,1,7,0,1,0,0,0,1,1,0,2,6,0,0,49,2567.775444892581,5,0
7000,2n Cycle,65704.0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,49,2954.775444892581,1,0
2561,Graduation,63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,0,55,3290.7754448925816,2,1
5229,PhD,54132.0,81,30,1,8,0,0,3,1,1,0,3,7,0,0,52,2828.775444892581,3,0
4086,Graduation,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,62,3243.7754448925816,2,0
2428,Graduation,28164.0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,51,3145.7754448925816,3,0
8254,PhD,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,47,3137.7754448925816,3,0
2836,PhD,43269.0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,49,2981.775444892581,3,0
8418,2n Cycle,38741.0,60,7,10,17,8,6,13,2,2,0,3,7,0,0,63,2786.775444892581,3,0
1362,Graduation,31907.0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,49,3147.7754448925816,1,0
7152,Master,27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,38,3116.7754448925816,3,0
10033,2n Cycle,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,48,2831.775444892581,2,0
9349,Graduation,92533.0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,36,2887.775444892581,2,2
274,Graduation,34853.0,75,9,3,15,2,3,2,2,2,0,3,6,0,0,48,2883.775444892581,3,0
3388,Graduation,70844.0,16,129,26,67,3,67,2,5,6,1,5,7,0,0,54,2937.775444892581,3,0
922,2n Cycle,31086.0,79,16,2,11,3,0,16,2,1,1,2,8,0,0,42,3145.7754448925816,4,1
8588,Graduation,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,60,3368.7754448925807,4,0
2518,2n Cycle,20491.0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,35,3215.7754448925816,2,0
574,Graduation,42523.0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,57,2762.775444892581,2,0
3220,Graduation,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,38,3195.7754448925816,3,0
5967,Graduation,33402.0,60,26,2,19,10,5,8,3,2,1,3,8,0,0,69,3041.775444892581,4,0
1183,Master,36408.0,11,9,1,4,3,2,3,1,1,0,2,6,0,0,72,2976.775444892581,4,0
6856,Graduation,21645.0,75,14,0,23,4,5,19,3,3,0,3,9,0,1,42,3537.7754448925807,3,0
4530,Master,78427.0,36,972,19,595,180,26,138,3,3,7,10,3,0,1,73,3308.7754448925816,1,1
1553,Graduation,82657.0,71,966,168,672,246,105,126,1,7,5,10,4,0,0,75,2970.775444892581,2,2
4682,Graduation,51876.0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,63,2952.775444892581,2,0
8204,2n Cycle,78041.0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,50,3255.7754448925816,2,0
5221,Graduation,52852.0,93,714,8,99,11,0,47,4,10,7,5,8,0,0,64,3594.7754448925807,3,1
1232,PhD,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,39,2942.775444892581,2,0
1927,2n Cycle,69401.0,41,399,27,159,58,8,39,4,4,4,5,2,0,0,48,2793.775444892581,3,0
5788,Graduation,46053.0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,49,3192.7754448925816,3,0
6652,Graduation,77343.0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,56,2626.775444892581,2,0
6246,Graduation,73892.0,40,703,102,601,0,58,43,1,3,11,8,1,0,1,68,2923.775444892581,1,0
5975,PhD,40304.0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,54,2967.775444892581,2,0
6875,PhD,32727.0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,56,3365.7754448925807,2,0
4399,Graduation,68695.0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,52,2699.775444892581,2,0
4042,Graduation,43300.0,87,91,3,52,2,1,31,3,4,0,4,8,0,1,50,3319.7754448925816,2,0
2157,Graduation,26290.0,49,15,8,16,11,5,22,4,2,0,4,6,0,0,49,2905.775444892581,4,0
10133,Graduation,93790.0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,51,2539.775444892581,1,3
2525,PhD,38410.0,65,153,64,123,116,64,14,2,5,2,9,6,0,1,47,3348.7754448925807,2,0
8233,Master,64866.0,9,508,5,21,7,5,10,4,7,3,7,5,0,0,71,2849.775444892581,2,1
9483,Graduation,57957.0,24,290,59,177,77,5,29,7,4,6,8,3,1,0,62,3009.775444892581,3,0
2945,PhD,46015.0,25,38,0,2,0,0,6,1,1,0,3,7,0,0,66,2772.775444892581,4,2
10403,Graduation,16531.0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,43,2706.775444892581,3,0
5074,Master,28072.0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,35,3021.775444892581,3,0
10524,Master,49476.0,29,386,23,95,54,41,196,4,2,11,5,2,0,0,58,3069.775444892581,2,0
4690,Graduation,50725.0,45,443,10,75,0,10,48,4,8,1,8,8,0,0,68,3196.7754448925816,3,0
7521,Graduation,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,69,2901.775444892581,2,1
7196,PhD,41145.0,20,9,0,3,0,0,1,1,0,0,3,3,0,0,71,2661.775444892581,4,0
4406,Graduation,67419.0,29,846,84,352,91,56,42,4,9,4,8,5,0,0,51,3224.7754448925816,3,0
9672,2n Cycle,23162.0,82,8,3,9,19,4,22,3,1,1,3,6,0,0,51,2885.775444892581,4,0
4864,Graduation,34380.0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,44,3204.7754448925816,3,0
4706,Graduation,34704.0,65,29,0,5,0,1,5,1,1,0,3,5,0,0,55,3123.7754448925816,2,0
4070,PhD,94871.0,99,169,24,553,188,0,144,1,8,5,4,7,0,1,52,3597.7754448925807,4,2
25,Graduation,65148.0,9,460,35,422,33,12,153,2,6,6,7,4,0,0,63,3285.7754448925816,3,0
3697,Graduation,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,67,2904.775444892581,3,0
217,Master,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,65,3278.7754448925816,1,0
4220,PhD,59892.0,26,73,0,13,0,1,0,1,2,1,3,3,0,0,51,3198.7754448925816,3,0
5286,Master,41020.0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,34,2939.775444892581,1,0
9559,PhD,57072.0,79,944,0,60,0,0,30,2,7,5,13,5,0,0,60,2851.775444892581,3,1
2849,Graduation,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,0,42,3236.7754448925816,2,0
7787,Graduation,62807.0,83,526,28,135,10,21,99,3,5,3,12,5,0,0,61,3362.7754448925807,3,0
3102,2n Cycle,19414.0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,40,2951.775444892581,3,0
5868,Graduation,19107.0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,41,3006.775444892581,3,0
8370,2n Cycle,75484.0,50,378,97,259,197,194,34,2,7,3,6,4,0,0,45,3567.7754448925807,3,0
9988,Master,70379.0,84,553,25,142,65,67,8,3,6,3,13,4,0,0,45,3178.7754448925816,2,0
2939,Master,79419.0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,51,2702.775444892581,2,0
5529,PhD,64014.0,56,406,0,30,0,0,8,7,8,2,5,7,0,0,75,2596.775444892581,5,1
9743,Graduation,76998.0,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,66,2935.775444892581,3,1
5763,Master,49854.0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,49,2956.775444892581,3,0
3478,PhD,60585.0,17,267,42,309,55,42,21,10,7,4,9,5,0,1,50,3065.775444892581,4,0
7494,PhD,42873.0,11,209,0,40,3,2,15,4,6,1,4,8,0,0,71,3219.7754448925816,3,0
1763,Graduation,87679.0,62,1259,172,815,97,148,33,1,7,11,10,4,0,1,33,3032.775444892581,2,3
7250,Graduation,57867.0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,43,3230.7754448925816,3,0
2005,Graduation,35765.0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,31,2924.775444892581,3,0
10770,Graduation,65492.0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,62,2849.775444892581,2,0
6885,Graduation,32952.0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,44,3228.7754448925816,2,0
2072,PhD,53374.0,34,896,10,101,13,10,34,6,4,2,9,9,0,1,52,3377.7754448925807,3,1
9463,Graduation,71706.0,16,931,56,253,91,98,14,4,9,5,7,5,0,0,62,3288.7754448925816,3,0
6318,Graduation,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,33,3227.7754448925816,2,0
4093,Master,53253.0,61,216,9,57,20,9,125,7,4,3,5,5,0,0,46,2934.775444892581,4,0
5751,2n Cycle,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,48,2831.775444892581,2,0
3340,Graduation,42014.0,56,244,15,108,4,15,50,6,7,1,6,8,0,1,44,3376.7754448925807,3,0
3594,Master,54108.0,74,539,6,91,8,6,97,13,8,2,9,8,0,0,48,3474.7754448925807,4,0
3584,PhD,49667.0,35,1181,26,120,17,13,39,2,5,10,5,8,0,1,66,3373.7754448925807,1,1
3643,Master,63206.0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,47,2796.775444892581,2,1
851,Master,57136.0,48,306,5,109,21,109,92,9,5,2,10,6,0,0,49,2990.775444892581,4,0
7706,2n Cycle,46772.0,88,350,104,189,197,151,57,6,11,8,5,8,0,0,46,3413.7754448925807,3,1
3967,PhD,78931.0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,50,2942.775444892581,2,0
10128,Graduation,53977.0,21,620,16,165,0,24,82,5,5,5,12,5,0,0,63,3022.775444892581,3,0
486,Graduation,84219.0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,33,2842.775444892581,2,0
9,Master,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,46,3375.7754448925807,3,0
9451,Graduation,73538.0,92,811,76,428,99,137,107,3,10,4,9,7,0,0,56,3276.7754448925816,3,0
9264,Graduation,79529.0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,35,2758.775444892581,2,0
3865,2n Cycle,20981.0,14,2,12,10,6,13,30,1,3,1,2,8,0,1,44,3120.7754448925816,2,0
2853,Graduation,51766.0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,41,2568.775444892581,2,0
1490,Graduation,55759.0,84,675,0,85,10,7,77,5,10,3,8,8,0,0,59,3273.7754448925816,3,0
6310,Graduation,33039.0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,43,2988.775444892581,3,0
10380,Master,37787.0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,49,2977.775444892581,3,0
3887,Graduation,27242.0,2,3,17,26,20,1,39,2,2,0,3,9,0,1,51,3290.7754448925816,2,0
4278,PhD,87188.0,73,910,111,724,49,74,55,1,10,2,6,3,0,1,38,3175.7754448925816,1,0
8643,Graduation,69930.0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,50,3094.775444892581,2,0
1998,Graduation,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,45,2692.775444892581,2,0
10795,PhD,37401.0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,48,2719.775444892581,3,0
11110,Graduation,3502.0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,48,3137.7754448925816,2,0
2408,Graduation,58597.0,20,490,0,184,10,28,21,12,7,4,9,7,0,0,45,3281.7754448925816,4,0
202,PhD,82032.0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,73,2751.775444892581,1,0
7998,Graduation,28087.0,77,53,8,17,13,0,21,3,2,2,2,7,0,0,63,3289.7754448925816,4,0
830,PhD,74004.0,5,784,48,560,42,176,48,1,4,6,4,3,0,1,34,2820.775444892581,1,2
3536,Graduation,19740.0,65,7,11,3,10,4,20,2,1,1,3,5,0,0,61,3157.7754448925816,3,0
6050,2n Cycle,57036.0,33,1171,43,219,19,14,47,4,6,3,13,9,0,0,46,3289.7754448925816,3,1
125,2n Cycle,53083.0,65,215,7,33,3,0,13,6,5,1,5,7,0,0,63,3105.775444892581,4,1
3463,PhD,69283.0,41,674,62,134,0,26,8,4,7,3,13,5,0,0,46,2710.775444892581,3,0
2804,Master,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,1,46,3375.7754448925807,3,0
3745,2n Cycle,23331.0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,33,3506.7754448925807,3,0
9771,2n Cycle,23331.0,97,104,20,101,24,15,5,6,5,1,5,9,0,0,33,3475.7754448925807,2,0
451,Graduation,9255.0,91,9,0,7,2,0,4,1,1,1,2,8,0,0,32,2886.775444892581,2,0
10530,PhD,67786.0,0,431,82,441,80,20,102,1,3,6,6,1,0,1,62,3047.775444892581,1,0
1079,PhD,71969.0,59,1000,0,76,0,0,10,3,3,4,9,8,0,0,50,3316.7754448925816,3,1
8920,Master,59235.0,4,448,40,469,80,0,91,3,11,2,12,7,0,0,54,2905.775444892581,2,0
6678,Graduation,31928.0,5,33,4,24,4,2,5,2,3,0,4,7,0,0,32,2788.775444892581,3,0
3852,Master,74881.0,48,505,72,270,36,27,54,4,9,2,12,5,0,0,60,3025.775444892581,4,0
528,Graduation,65819.0,99,267,38,701,149,165,63,1,5,4,10,3,0,0,43,3272.7754448925816,2,0
73,PhD,51411.0,81,14,0,3,0,0,1,1,0,0,3,5,0,0,68,3094.775444892581,4,0
5589,Graduation,51983.0,95,631,0,115,10,7,30,3,9,2,10,7,0,0,57,3362.7754448925807,2,0
10212,Master,42386.0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,35,3227.7754448925816,3,0
6365,2n Cycle,30390.0,5,10,12,12,25,1,20,1,2,0,3,6,0,0,34,3200.7754448925816,2,0
5636,Graduation,30983.0,50,51,4,50,12,1,49,1,4,0,3,8,0,1,58,3351.7754448925807,1,0
591,Graduation,66033.0,76,293,35,179,46,59,65,2,8,3,7,7,0,0,64,3220.7754448925816,2,0
2217,2n Cycle,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,0,46,3152.7754448925816,4,0
2544,Master,57530.0,68,50,1,27,6,7,1,1,1,1,4,1,0,0,70,2896.775444892581,2,0
7725,2n Cycle,76800.0,33,173,26,255,35,71,81,1,4,4,7,1,0,0,56,2660.775444892581,2,0
8091,Graduation,63943.0,50,423,184,368,13,97,21,1,6,4,6,5,0,0,65,3566.7754448925807,3,0
7321,Graduation,76081.0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,59,2732.775444892581,2,1
5462,Graduation,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,47,3263.7754448925816,3,0
7791,Master,37054.0,89,12,1,6,0,1,5,2,1,0,3,7,0,0,54,2982.775444892581,4,0
955,Master,47175.0,81,167,2,44,6,2,19,7,4,2,4,8,0,1,59,3304.7754448925816,4,1
4037,Graduation,31859.0,77,3,1,3,8,0,5,1,1,0,2,7,0,0,45,3075.775444892581,2,0
6642,Graduation,27215.0,50,30,5,22,8,9,28,4,2,1,4,6,0,0,60,3217.7754448925816,4,0
2793,PhD,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,0,45,3038.775444892581,2,0
5424,Graduation,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,38,3195.7754448925816,3,0
879,Master,49681.0,66,411,0,26,0,0,21,6,7,1,7,7,0,0,45,3139.7754448925816,4,0
9530,Graduation,24645.0,16,5,3,4,4,1,0,1,1,0,2,8,0,0,33,3595.7754448925807,3,0
4828,Graduation,79865.0,12,71,99,278,185,121,38,1,5,10,5,1,0,0,67,2706.775444892581,2,0
10699,Graduation,44322.0,30,46,0,40,3,0,3,2,3,0,3,8,0,0,36,2708.775444892581,3,0
1497,Graduation,47958.0,8,268,11,88,15,3,22,2,6,3,5,5,0,0,69,3221.7754448925816,2,0
7476,Master,63972.0,93,928,63,254,0,12,12,4,5,4,10,4,0,0,57,3563.7754448925807,2,1
4390,Graduation,75315.0,14,459,15,171,142,23,31,2,5,4,12,2,0,0,67,2770.775444892581,3,0
10478,PhD,55517.0,53,483,0,108,0,6,36,5,11,1,6,9,0,1,71,3335.7754448925816,4,0
1081,PhD,75283.0,26,733,9,180,12,19,66,11,6,3,5,4,0,0,64,3154.7754448925816,5,0
4261,PhD,82800.0,23,1006,22,115,59,68,45,1,7,6,12,3,0,1,75,3277.7754448925816,1,2
9916,Graduation,38998.0,92,34,1,14,0,0,5,3,2,0,3,8,1,0,67,3535.7754448925807,4,0
5350,Master,90638.0,29,1156,120,915,94,144,96,1,3,4,10,1,0,1,30,2831.775444892581,1,1
8135,Master,27161.0,41,7,4,23,7,0,11,1,1,0,3,7,0,0,35,2939.775444892581,3,0
8685,Graduation,42014.0,56,244,15,108,4,15,50,6,7,1,6,8,0,1,44,3376.7754448925807,3,0
4967,PhD,38201.0,19,233,0,23,0,0,12,4,5,1,5,8,0,0,61,3152.7754448925816,3,0
2130,Graduation,45203.0,4,35,3,67,10,8,24,1,3,1,3,6,0,1,39,2793.775444892581,4,0
9298,PhD,81574.0,89,1252,0,465,46,35,0,1,4,5,8,1,0,0,74,2757.775444892581,2,2
8175,Graduation,34935.0,71,34,4,66,3,10,20,1,2,1,4,7,0,0,29,3068.775444892581,2,0
6257,Master,60482.0,81,255,43,134,37,14,24,1,7,2,7,7,0,0,45,3217.7754448925816,2,0
3790,Graduation,34633.0,31,8,1,5,0,0,1,1,1,0,2,6,0,0,65,2852.775444892581,5,0
9952,Master,78093.0,53,368,32,639,13,43,10,1,4,7,5,1,0,0,74,2924.775444892581,2,0
3503,Graduation,82460.0,78,255,47,573,52,32,15,1,5,3,6,1,0,0,71,3197.7754448925816,1,0
5223,Master,45903.0,80,33,8,10,2,10,3,2,2,1,3,4,0,0,55,2762.775444892581,3,0
4608,Graduation,81361.0,18,163,23,424,27,65,76,1,3,10,13,1,0,1,34,2819.775444892581,1,0
1626,PhD,35860.0,37,15,0,8,4,2,20,2,1,1,2,5,0,1,48,2736.775444892581,3,1
4764,Master,40442.0,52,45,12,52,25,22,13,4,3,1,4,7,0,1,69,3374.7754448925807,4,0
2471,Graduation,61482.0,39,48,58,68,16,66,43,1,3,2,6,2,0,0,56,2697.775444892581,2,0
5892,Graduation,34968.0,11,158,6,45,8,2,2,7,3,2,5,7,0,0,41,2963.775444892581,3,0
2612,Graduation,75794.0,33,754,160,625,63,32,48,1,7,5,12,3,0,0,34,2882.775444892581,2,1
4971,PhD,31497.0,22,108,1,28,13,1,4,2,3,1,4,8,0,0,59,3442.7754448925807,3,0
5185,Graduation,74268.0,83,199,66,315,97,174,41,1,4,3,5,2,0,0,66,3195.7754448925816,2,0
10069,Basic,13724.0,43,2,7,5,2,15,27,1,2,0,2,9,0,0,33,3362.7754448925807,3,1
2262,Master,45143.0,74,202,5,74,11,5,14,3,6,1,5,7,0,0,56,3002.775444892581,3,0
1131,PhD,52569.0,54,85,0,3,0,0,7,1,2,0,4,3,0,0,54,2751.775444892581,2,0
1041,PhD,48432.0,3,322,3,50,4,3,42,5,7,1,6,8,0,1,48,3314.7754448925816,2,0
24,Master,17144.0,96,18,2,19,0,2,6,5,3,0,4,7,0,0,61,2829.775444892581,4,0
3409,Graduation,36108.0,68,141,8,129,3,11,47,3,7,1,4,9,0,0,37,2952.775444892581,2,1
7022,Graduation,76445.0,2,739,107,309,140,80,35,1,2,5,13,6,0,0,50,3334.7754448925816,3,0
7943,PhD,36663.0,40,18,0,6,3,3,5,1,1,1,3,2,0,0,46,2760.775444892581,3,0
5272,Master,53843.0,64,378,0,88,19,4,73,4,8,5,3,7,0,0,56,3062.775444892581,3,0
5453,Master,90226.0,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,65,3336.7754448925807,2,1
2565,Master,70638.0,69,1016,12,215,16,12,63,1,4,5,10,3,0,0,66,3234.7754448925816,1,1
800,Graduation,44512.0,57,23,1,6,0,0,2,2,1,0,3,4,0,0,61,2998.775444892581,4,0
11092,Graduation,27116.0,78,12,1,21,2,2,3,2,2,0,3,7,0,0,60,2841.775444892581,4,0
5062,PhD,54072.0,71,35,0,4,0,0,0,1,2,0,2,8,0,0,58,3032.775444892581,4,0
8969,Graduation,71855.0,59,548,31,422,0,112,28,4,5,5,11,3,0,0,44,3224.7754448925816,3,0
4656,2n Cycle,51250.0,28,342,32,230,34,32,40,5,10,5,4,9,0,0,31,3151.7754448925816,2,1
4480,Master,60432.0,61,365,3,15,4,3,11,5,7,2,5,6,0,0,48,2629.775444892581,3,0
9971,PhD,65526.0,22,397,19,69,12,0,9,1,4,4,8,2,0,0,57,2567.775444892581,3,0
6729,Graduation,68655.0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,33,3324.7754448925816,1,0
1773,2n Cycle,12393.0,38,5,6,15,11,7,13,1,2,0,3,9,0,0,43,3503.7754448925807,2,0
